symbol,name,category,近一日收盤價,近一季股本,近一季合約負債_流動,當月營收,rev_year_growth_營收年增率,rev_month_growth_營收月增率,累計營收,近3月平均營收,近12月平均營收,近一季營業毛利率,最近一季營業毛利年增率,近一季營業利益率,近一季營業利益年增率,近一季稅後淨利率,近一季稅後淨利年增率,近一季每股盈餘EPS,eps_growth_rate_EPS年增率,近一日殖利率,近一季存貨,最近一日外資買賣超張數,最近一日投信買賣超張數,A+B+C+D+E,外資+投信
2301,光寶科,"['LED照明產業', 'LED照明產業:封裝_模組', 'LED照明產業:燈具_應用', '其他', '其他:其他電子產品及電子服務產業', '智慧電網', '智慧電網:配電管理設施', '汽車', '汽車:其他', '汽車:車燈', '通信網路', '通信網路:無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)', '通信網路:網路設備(如數據機、網路卡、閘道器、路由器、網路電話)', '醫療器材', '醫療器材:生物檢測', '醫療器材:醫療耗材', '雲端運算', '雲端運算:電力設備', '電動車輛產業', '電動車輛產業:大功率鋰電池芯_模組、電池管理系統、動力馬達等零組件', '電腦及週邊設備', '電腦及週邊設備:伺服器', '電腦及週邊設備:其他電腦及週邊設備', '電腦及週邊設備:印表機、傳真機、掃瞄器、多功能事務機、投影機', '電腦及週邊設備:安全監控系統', '電腦及週邊設備:機殼', '電腦及週邊設備:電源供應器', '體驗科技', '體驗科技:手勢_動作', '體驗科技:深度感測', '體驗科技:環境感知', '體驗科技:視覺']",9.0,10.0,7.0,10.0,3.0,5.0,10.0,10.0,10.0,5.0,6.0,7.0,6.0,7.0,7.0,9.0,8.0,無資料,無資料,10.0,1.0,30.0,11.0
2302,麗正,"['半導體', '半導體:其他IC_二極體製造', '半導體:晶圓製造']",2.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0,3.0,8.0,4.0,8.0,3.0,4.0,4.0,無資料,無資料,4.0,6.0,15.0,10.0
2303,聯電,"['半導體', '半導體:晶圓製造']",7.0,10.0,10.0,10.0,3.0,4.0,10.0,10.0,10.0,8.0,2.0,10.0,3.0,10.0,4.0,8.0,4.0,無資料,無資料,1.0,10.0,16.0,11.0
2305,全友,"['電腦及週邊設備', '電腦及週邊設備:印表機、傳真機、掃瞄器、多功能事務機、投影機']",3.0,8.0,4.0,2.0,6.0,10.0,2.0,2.0,2.0,7.0,8.0,2.0,7.0,8.0,5.0,3.0,5.0,無資料,無資料,8.0,6.0,31.0,14.0
2308,台達電,"['LED照明產業', 'LED照明產業:燈具_應用', '人工智慧', '人工智慧:智慧設備', '人工智慧:機器學習', '人工智慧:系統整合', '人工智慧:電腦視覺', '人工智慧:領域解決方案', '人工智慧:顧問諮詢', '休閒娛樂', '休閒娛樂:休閒車業', '其他', '其他:特殊照明業', '半導體', '半導體:IC模組', '半導體:IC通路', '半導體:LED驅動IC', '半導體:微控制器IC', '半導體:消費性IC', '半導體:生產製程及檢測設備', '半導體:電源管理IC', '大數據', '大數據:系統整合', '大數據:運算元件與設備', '大數據:領域解決方案', '大數據:顧問諮詢', '太空衛星科技', '太空衛星科技:天線_射頻基頻', '太陽能產業', '太陽能產業:太陽能發電設備_系統及系統工程', '太陽能產業:太陽能電廠', '平面顯示器', '平面顯示器:其他零組件', '建材營造', '建材營造:機電工程', '智慧電網', '智慧電網:系統整合服務', '智慧電網:能源管理服務', '智慧電網:配電管理設施', '智慧電網:高_低壓輸電設施', '汽車', '汽車:其他', '能源元件', '能源元件:電池模組', '能源元件:電池芯', '被動元件', '被動元件:電容器', '被動元件:電感器', '被動元件:電阻器', '通信網路', '通信網路:光通訊設備(如光纖電纜、光傳輸設備)', '通信網路:無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)', '通信網路:網路設備(如數據機、網路卡、閘道器、路由器、網路電話)', '醫療器材', '醫療器材:其他', '醫療器材:塑化材料', '醫療器材:生物檢測', '醫療器材:醫療器材代理', '雲端運算', '雲端運算:冷卻設備', '雲端運算:系統整合', '雲端運算:設備安裝服務', '雲端運算:設備管理軟體', '雲端運算:電力設備', '雲端運算:顧問諮詢', '電動車輛產業', '電動車輛產業:大功率鋰電池芯_模組、電池管理系統、動力馬達等零組件', '電動車輛產業:鋰電池材料', '電動車輛產業:電動汽車、電動機車、電動自行車', '電機機械', '電機機械:傳動元件', '電機機械:專用機械(如紡織成衣生產用機械、食品飲料生產用機械、農林用機械等)', '電機機械:輸送機械及零配件', '電機機械:電控元件', '電腦及週邊設備', '電腦及週邊設備:安全監控系統', '電腦及週邊設備:散熱片、風扇馬達、散熱模組', '電腦及週邊設備:電源供應器', '風力發電', '風力發電:監控系統', '風力發電:電力系統', '體驗科技', '體驗科技:電池模組']",10.0,10.0,10.0,10.0,5.0,4.0,10.0,10.0,10.0,7.0,5.0,7.0,5.0,6.0,6.0,10.0,6.0,無資料,無資料,10.0,1.0,27.0,11.0
2312,金寶,"['LED照明產業', 'LED照明產業:燈具_應用', '其他', '其他:其他電子產品及電子服務產業', '太空衛星科技', '太空衛星科技:低軌衛星', '通信網路', '通信網路:無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)', '電腦及週邊設備', '電腦及週邊設備:主機板', '電腦及週邊設備:印表機、傳真機、掃瞄器、多功能事務機、投影機', '電腦及週邊設備:硬碟機']",2.0,10.0,10.0,10.0,3.0,5.0,10.0,10.0,10.0,2.0,4.0,4.0,6.0,3.0,6.0,4.0,6.0,無資料,無資料,10.0,6.0,25.0,16.0
2313,華通,"['印刷電路板', '印刷電路板:基板組裝加工及相關製造', '印刷電路板:硬板、軟板、IC載板製造', '太空衛星科技', '太空衛星科技:低軌衛星']",8.0,10.0,,10.0,5.0,4.0,10.0,10.0,10.0,3.0,3.0,7.0,4.0,6.0,4.0,8.0,5.0,無資料,無資料,10.0,10.0,21.0,20.0
2314,台揚,"['太空衛星科技', '太空衛星科技:低軌衛星', '太空衛星科技:天線_射頻基頻', '通信網路', '通信網路:無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)']",5.0,8.0,4.0,4.0,1.0,1.0,6.0,5.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,10.0,無資料,無資料,9.0,6.0,16.0,15.0
2316,楠梓電,"['印刷電路板', '印刷電路板:基板組裝加工及相關製造', '印刷電路板:硬板、軟板、IC載板製造']",5.0,7.0,7.0,6.0,3.0,7.0,6.0,6.0,6.0,1.0,1.0,2.0,2.0,8.0,5.0,6.0,5.0,無資料,無資料,10.0,6.0,16.0,16.0
2317,鴻海,"['通信網路', '通信網路:無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)', '通信網路:網路設備(如數據機、網路卡、閘道器、路由器、網路電話)', '連接器', '連接器:連接器設計、組裝及製造', '電動車輛產業', '電動車輛產業:大功率鋰電池芯_模組、電池管理系統、動力馬達等零組件', '電腦及週邊設備', '電腦及週邊設備:主機板', '電腦及週邊設備:伺服器', '電腦及週邊設備:光學鏡片、鏡頭', '電腦及週邊設備:其他電腦及週邊設備', '電腦及週邊設備:印表機、傳真機、掃瞄器、多功能事務機、投影機', '電腦及週邊設備:安全監控系統', '電腦及週邊設備:桌上型電腦', '電腦及週邊設備:機殼', '電腦及週邊設備:筆記型電腦', '電腦及週邊設備:金屬、塑膠模具']",9.0,10.0,,10.0,8.0,2.0,10.0,10.0,10.0,2.0,5.0,4.0,5.0,4.0,7.0,10.0,8.0,無資料,無資料,10.0,10.0,33.0,20.0
2321,東訊,"['通信網路', '通信網路:光通訊設備(如光纖電纜、光傳輸設備)', '通信網路:有線通訊設備(如電話機、傳真機)', '通信網路:無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)']",2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,無資料,無資料,,,11.0,
2323,中環,"['電腦及週邊設備', '電腦及週邊設備:光碟片']",1.0,10.0,7.0,8.0,5.0,3.0,8.0,8.0,8.0,5.0,6.0,3.0,8.0,1.0,1.0,1.0,10.0,無資料,無資料,10.0,1.0,30.0,11.0
2324,仁寶,"['平面顯示器', '平面顯示器:電視', '通信網路', '通信網路:無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)', '通信網路:網路設備(如數據機、網路卡、閘道器、路由器、網路電話)', '運動科技', '運動科技:健身平台_APP', '運動科技:穿戴式裝置', '電腦及週邊設備', '電腦及週邊設備:伺服器', '電腦及週邊設備:其他電腦及週邊設備', '電腦及週邊設備:工業電腦', '電腦及週邊設備:筆記型電腦']",5.0,10.0,9.0,10.0,6.0,4.0,10.0,10.0,10.0,1.0,6.0,4.0,8.0,3.0,7.0,6.0,8.0,無資料,無資料,10.0,1.0,35.0,11.0
2327,國巨,"['被動元件', '被動元件:濾波器、振盪器', '被動元件:電容器', '被動元件:電感器', '被動元件:電阻器']",10.0,9.0,,10.0,5.0,6.0,10.0,10.0,10.0,7.0,3.0,9.0,4.0,9.0,5.0,10.0,7.0,無資料,無資料,8.0,1.0,24.0,9.0
2328,廣宇,"['印刷電路板', '印刷電路板:基板組裝加工及相關製造', '印刷電路板:硬板、軟板、IC載板製造', '印刷電路板:銅箔基板', '電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備之零組件', '電腦及週邊設備:連接線']",5.0,9.0,8.0,9.0,3.0,8.0,9.0,9.0,9.0,2.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,無資料,無資料,9.0,6.0,23.0,15.0
2329,華泰,"['半導體', '半導體:IC封裝測試']",7.0,9.0,7.0,9.0,9.0,5.0,9.0,9.0,9.0,5.0,9.0,8.0,9.0,7.0,8.0,7.0,9.0,無資料,無資料,1.0,1.0,44.0,2.0
2330,台積電,"['半導體', '半導體:晶圓製造']",10.0,10.0,,10.0,4.0,2.0,10.0,10.0,10.0,10.0,4.0,10.0,4.0,10.0,5.0,10.0,5.0,無資料,無資料,10.0,10.0,22.0,20.0
2331,精英,"['電腦及週邊設備', '電腦及週邊設備:主機板', '電腦及週邊設備:其他電腦及週邊設備', '電腦及週邊設備:桌上型電腦', '電腦及週邊設備:筆記型電腦']",4.0,9.0,,9.0,3.0,8.0,9.0,9.0,9.0,4.0,4.0,4.0,9.0,5.0,4.0,6.0,5.0,無資料,無資料,10.0,1.0,25.0,11.0
2332,友訊,"['通信網路', '通信網路:網路設備(如數據機、網路卡、閘道器、路由器、網路電話)']",3.0,9.0,8.0,9.0,3.0,5.0,9.0,9.0,9.0,6.0,6.0,3.0,3.0,3.0,7.0,3.0,10.0,無資料,無資料,10.0,6.0,29.0,16.0
2337,旺宏,"['半導體', '半導體:IC封裝測試', '半導體:晶圓製造', '半導體:記憶體IC']",4.0,10.0,6.0,9.0,2.0,2.0,10.0,9.0,10.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,無資料,無資料,10.0,10.0,9.0,20.0
2338,光罩,"['半導體', '半導體:光罩']",8.0,8.0,8.0,8.0,4.0,6.0,8.0,8.0,8.0,6.0,5.0,7.0,4.0,2.0,1.0,1.0,2.0,6.0,6.0,1.0,6.0,16.0,7.0
2340,台亞,"['LED照明產業', 'LED照明產業:光源_磊晶', '半導體', '半導體:其他IC_二極體製造', '半導體:晶圓製造', '運動科技', '運動科技:感測裝置', '體驗科技', '體驗科技:SLAM', '體驗科技:使用者感知', '體驗科技:其他', '體驗科技:手勢_動作', '體驗科技:深度感測', '體驗科技:環境感知', '體驗科技:視覺']",6.0,9.0,8.0,6.0,7.0,2.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,7.0,8.0,5.0,9.0,無資料,無資料,9.0,6.0,35.0,15.0
2342,茂矽,"['半導體', '半導體:MOSFET', '半導體:其他IC_二極體製造']",5.0,7.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,無資料,無資料,8.0,6.0,9.0,14.0
2344,華邦電,"['半導體', '半導體:DRAM製造', '半導體:晶圓製造', '半導體:記憶體IC', '通信網路', '通信網路:記憶體', '電腦及週邊設備', '電腦及週邊設備:記憶體']",4.0,10.0,,10.0,5.0,5.0,10.0,10.0,10.0,7.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,無資料,無資料,3.0,1.0,13.0,4.0
2345,智邦,"['通信網路', '通信網路:網路設備(如數據機、網路卡、閘道器、路由器、網路電話)']",10.0,9.0,10.0,10.0,6.0,3.0,10.0,10.0,10.0,5.0,7.0,8.0,7.0,7.0,6.0,10.0,7.0,無資料,無資料,1.0,1.0,33.0,2.0
2347,聯強,"['半導體', '半導體:IC通路']",8.0,10.0,,10.0,7.0,9.0,10.0,10.0,10.0,1.0,5.0,4.0,6.0,3.0,2.0,7.0,3.0,無資料,無資料,1.0,10.0,23.0,11.0
2348,海悅,"['其他', '其他:其他']",9.0,7.0,,8.0,7.0,5.0,7.0,8.0,7.0,9.0,8.0,10.0,7.0,9.0,10.0,10.0,10.0,無資料,無資料,3.0,6.0,42.0,9.0
2348A,無資料,無資料,5.0,無資料,無資料,無資料,,無資料,無資料,無資料,無資料,無資料,,無資料,,無資料,,無資料,,無資料,無資料,,,,
2349,錸德,"['電腦及週邊設備', '電腦及週邊設備:光碟片']",1.0,9.0,,8.0,3.0,2.0,8.0,8.0,8.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,無資料,無資料,10.0,6.0,11.0,16.0
2351,順德,"['半導體', '半導體:導線架', '石化及塑橡膠', '石化及塑橡膠:塑膠製品', '鋼鐵', '鋼鐵:模具', '鋼鐵:金屬製品']",9.0,7.0,7.0,8.0,4.0,6.0,8.0,8.0,8.0,4.0,5.0,7.0,5.0,6.0,5.0,8.0,6.0,無資料,無資料,3.0,1.0,25.0,4.0
2352,佳世達,"['平面顯示器', '平面顯示器:監視器_顯示器', '電腦及週邊設備', '電腦及週邊設備:印表機、傳真機、掃瞄器、多功能事務機、投影機']",6.0,10.0,10.0,10.0,4.0,5.0,10.0,10.0,10.0,4.0,5.0,4.0,8.0,4.0,2.0,6.0,3.0,無資料,無資料,10.0,1.0,22.0,11.0
2353,宏碁,"['電腦及週邊設備', '電腦及週邊設備:伺服器', '電腦及週邊設備:其他電腦及週邊設備', '電腦及週邊設備:印表機、傳真機、掃瞄器、多功能事務機、投影機', '電腦及週邊設備:桌上型電腦', '電腦及週邊設備:筆記型電腦']",6.0,10.0,10.0,10.0,7.0,6.0,10.0,10.0,10.0,2.0,7.0,4.0,9.0,4.0,7.0,6.0,8.0,無資料,無資料,10.0,10.0,38.0,20.0
2354,鴻準,"['其他', '其他:其他電子產品及電子服務產業', '電腦及週邊設備', '電腦及週邊設備:散熱片、風扇馬達、散熱模組', '電腦及週邊設備:機殼', '電腦及週邊設備:金屬、塑膠模具']",7.0,10.0,,10.0,1.0,1.0,10.0,10.0,10.0,2.0,5.0,4.0,6.0,4.0,4.0,7.0,5.0,無資料,無資料,10.0,6.0,21.0,16.0
2355,敬鵬,"['印刷電路板', '印刷電路板:硬板、軟板、IC載板製造']",7.0,9.0,,9.0,5.0,7.0,9.0,9.0,9.0,3.0,10.0,6.0,10.0,6.0,9.0,7.0,9.0,無資料,無資料,1.0,6.0,43.0,7.0
2356,英業達,"['電腦及週邊設備', '電腦及週邊設備:筆記型電腦']",7.0,10.0,10.0,10.0,6.0,7.0,10.0,10.0,10.0,1.0,5.0,4.0,6.0,3.0,7.0,6.0,8.0,無資料,無資料,10.0,1.0,32.0,11.0
2357,華碩,"['人工智慧', '人工智慧:智慧設備', '人工智慧:移動控制', '通信網路', '通信網路:無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒)', '通信網路:網路設備(如數據機、網路卡、閘道器、路由器、網路電話)', '運動科技', '運動科技:穿戴式裝置', '電腦及週邊設備', '電腦及週邊設備:BIOS(嵌入式軟體)', '電腦及週邊設備:主機板', '電腦及週邊設備:伺服器', '電腦及週邊設備:光碟機', '電腦及週邊設備:其他電腦及週邊設備', '電腦及週邊設備:桌上型電腦', '電腦及週邊設備:硬碟機', '電腦及週邊設備:磁碟儲存系統', '電腦及週邊設備:筆記型電腦', '電腦及週邊設備:精簡型電腦', '電腦及週邊設備:網路卡', '電腦及週邊設備:輸出入模組_介面卡', '電腦及週邊設備:隨身碟、記憶卡讀卡機', '電腦及週邊設備:顯示卡']",10.0,9.0,10.0,10.0,5.0,6.0,10.0,10.0,10.0,4.0,8.0,6.0,9.0,6.0,9.0,10.0,9.0,無資料,無資料,10.0,10.0,40.0,20.0
2358,廷鑫,"['其他', '其他:其他']",1.0,6.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,2.0,8.0,8.0,6.0,14.0,14.0
2359,所羅門,"['其他', '其他:其他電子產品及電子服務產業']",6.0,7.0,10.0,6.0,1.0,1.0,7.0,6.0,7.0,5.0,5.0,4.0,3.0,9.0,6.0,7.0,6.0,無資料,無資料,2.0,6.0,21.0,8.0
2360,致茂,"['LED照明產業', 'LED照明產業:生產製程、檢測設備及原物料', '其他', '其他:其他電子產品及電子服務產業', '半導體', '半導體:生產製程及檢測設備', '平面顯示器', '平面顯示器:生產製程及檢測設備', '智慧電網', '智慧電網:配電管理設施', '智慧電網:高_低壓輸電設施', '能源元件', '能源元件:電池模組', '能源元件:電池芯', '軟體服務', '軟體服務:系統整合服務', '電動車輛產業', '電動車輛產業:大功率鋰電池芯_模組、電池管理系統、動力馬達等零組件', '電腦及週邊設備', '電腦及週邊設備:電源供應器']",10.0,9.0,10.0,9.0,3.0,1.0,9.0,9.0,9.0,10.0,3.0,10.0,4.0,10.0,5.0,10.0,5.0,無資料,無資料,9.0,1.0,20.0,10.0
2362,藍天,"['電腦及週邊設備', '電腦及週邊設備:筆記型電腦']",5.0,9.0,7.0,10.0,9.0,4.0,9.0,10.0,9.0,4.0,6.0,6.0,6.0,4.0,10.0,5.0,10.0,無資料,無資料,1.0,6.0,41.0,7.0
2363,矽統,"['半導體', '半導體:IC設計']",6.0,10.0,2.0,1.0,6.0,3.0,1.0,1.0,1.0,8.0,10.0,1.0,6.0,1.0,7.0,2.0,7.0,無資料,無資料,10.0,6.0,36.0,16.0
2364,倫飛,"['電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備', '電腦及週邊設備:工業電腦', '電腦及週邊設備:筆記型電腦', '電腦及週邊設備:精簡型電腦']",9.0,1.0,3.0,4.0,9.0,10.0,3.0,4.0,3.0,8.0,8.0,5.0,9.0,7.0,5.0,7.0,5.0,無資料,無資料,2.0,6.0,36.0,8.0
2365,昆盈,"['電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備']",2.0,8.0,,3.0,10.0,8.0,3.0,3.0,3.0,8.0,8.0,7.0,10.0,8.0,5.0,4.0,6.0,無資料,無資料,1.0,6.0,39.0,7.0
2367,燿華,"['印刷電路板', '印刷電路板:硬板、軟板、IC載板製造', '太空衛星科技', '太空衛星科技:低軌衛星']",3.0,9.0,,9.0,5.0,7.0,9.0,9.0,9.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,無資料,無資料,1.0,6.0,13.0,7.0
2368,金像電,"['印刷電路板', '印刷電路板:硬板、軟板、IC載板製造']",10.0,9.0,,10.0,6.0,6.0,10.0,10.0,10.0,7.0,6.0,9.0,6.0,8.0,5.0,9.0,6.0,4.0,9.0,10.0,1.0,29.0,11.0
2369,菱生,"['半導體', '半導體:IC封裝測試']",3.0,9.0,,7.0,8.0,3.0,7.0,7.0,7.0,1.0,10.0,3.0,8.0,3.0,9.0,3.0,4.0,無資料,無資料,1.0,6.0,39.0,7.0
2371,大同,"['LED照明產業', 'LED照明產業:封裝_模組', 'LED照明產業:藍寶石晶圓_晶片', '其他', '其他:其他電子產品及電子服務產業', '半導體', '半導體:晶圓製造', '太陽能產業', '太陽能產業:太陽能發電設備_系統及系統工程', '太陽能產業:矽晶圓_矽晶片', '平面顯示器', '平面顯示器:塑膠框', '平面顯示器:擴散膜、增亮膜、導光板', '平面顯示器:監視器_顯示器', '平面顯示器:筆記型電腦', '平面顯示器:背光模組', '平面顯示器:電視', '平面顯示器:面板', '平面顯示器:顯示器模組', '建材營造', '建材營造:機電工程', '建材營造:物業管理', '智慧電網', '智慧電網:低壓AMI', '智慧電網:能源管理服務', '智慧電網:高壓AMI', '被動元件', '被動元件:電阻器', '貿易百貨', '貿易百貨:製造商', '貿易百貨:貿易商、代理商、經銷商', '貿易百貨:零售通路', '軟體服務', '軟體服務:應用_系統軟體設計開發', '軟體服務:系統整合服務', '軟體服務:資料處理服務', '軟體服務:通路經銷', '通信網路', '通信網路:有線通訊設備(如電話機、傳真機)', '通信網路:網路設備(如數據機、網路卡、閘道器、路由器、網路電話)', '醫療器材', '醫療器材:醫療器材代理', '電動車輛產業', '電動車輛產業:大功率鋰電池芯_模組、電池管理系統、動力馬達等零組件', '電動車輛產業:鋰電池材料', '電機機械', '電機機械:冷凍空調設備及零件', '電機機械:機械設備之沖壓零組件', '電機機械:機電系統工程', '電機機械:鋼鑄鐵元件', '電腦及週邊設備', '電腦及週邊設備:伺服器', '電腦及週邊設備:其他電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備之零組件', '電腦及週邊設備:印表機、傳真機、掃瞄器、多功能事務機、投影機', '電腦及週邊設備:安全監控系統', '電腦及週邊設備:桌上型電腦', '電腦及週邊設備:筆記型電腦']",6.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,4.0,9.0,5.0,9.0,5.0,2.0,4.0,2.0,無資料,無資料,10.0,10.0,30.0,20.0
2373,震旦行,"['其他', '其他:其他電子產品及電子服務產業']",8.0,8.0,8.0,8.0,3.0,4.0,9.0,8.0,9.0,9.0,4.0,7.0,4.0,7.0,4.0,8.0,5.0,無資料,無資料,4.0,6.0,20.0,10.0
2374,佳能,"['電腦及週邊設備', '電腦及週邊設備:光學鏡片、鏡頭']",4.0,8.0,,7.0,7.0,5.0,7.0,7.0,7.0,6.0,8.0,6.0,10.0,8.0,7.0,7.0,9.0,無資料,無資料,9.0,6.0,41.0,15.0
2375,凱美,"['被動元件', '被動元件:電容器']",8.0,6.0,,7.0,5.0,7.0,7.0,7.0,7.0,4.0,4.0,6.0,7.0,7.0,5.0,8.0,6.0,無資料,無資料,8.0,6.0,27.0,14.0
2376,技嘉,"['電動車輛產業', '電動車輛產業:大功率鋰電池芯_模組、電池管理系統、動力馬達等零組件', '電腦及週邊設備', '電腦及週邊設備:主機板', '電腦及週邊設備:伺服器', '電腦及週邊設備:其他電腦及週邊設備', '電腦及週邊設備:工業電腦', '電腦及週邊設備:散熱片、風扇馬達、散熱模組', '電腦及週邊設備:桌上型電腦', '電腦及週邊設備:機殼', '電腦及週邊設備:筆記型電腦', '電腦及週邊設備:精簡型電腦', '電腦及週邊設備:電源供應器', '電腦及週邊設備:顯示卡', '電腦及週邊設備:顯示器模組']",10.0,9.0,10.0,10.0,9.0,3.0,10.0,10.0,10.0,3.0,9.0,4.0,10.0,4.0,8.0,9.0,9.0,無資料,無資料,10.0,1.0,45.0,11.0
2377,微星,"['電腦及週邊設備', '電腦及週邊設備:主機板', '電腦及週邊設備:伺服器', '電腦及週邊設備:其他電腦及週邊設備', '電腦及週邊設備:工業電腦', '電腦及週邊設備:桌上型電腦', '電腦及週邊設備:筆記型電腦', '電腦及週邊設備:輸出入模組_介面卡', '電腦及週邊設備:顯示卡']",10.0,10.0,9.0,10.0,8.0,3.0,10.0,10.0,10.0,2.0,8.0,5.0,8.0,4.0,8.0,10.0,9.0,無資料,無資料,2.0,10.0,41.0,12.0
2379,瑞昱,"['半導體', '半導體:網路通訊IC']",10.0,9.0,8.0,10.0,7.0,5.0,10.0,10.0,10.0,9.0,3.0,6.0,3.0,6.0,4.0,10.0,4.0,無資料,無資料,1.0,10.0,21.0,11.0
2380,虹光,"['電腦及週邊設備', '電腦及週邊設備:印表機、傳真機、掃瞄器、多功能事務機、投影機']",1.0,8.0,3.0,6.0,7.0,8.0,5.0,5.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,無資料,無資料,8.0,6.0,12.0,14.0
2382,廣達,"['運動科技', '運動科技:穿戴式裝置', '雲端運算', '雲端運算:伺服器', '雲端運算:儲存', '雲端運算:網路', '雲端運算:電腦設備', '電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備之零組件', '電腦及週邊設備:筆記型電腦']",10.0,10.0,10.0,10.0,4.0,8.0,10.0,10.0,10.0,2.0,7.0,5.0,7.0,4.0,8.0,10.0,9.0,無資料,無資料,10.0,1.0,35.0,11.0
2383,台光電,"['印刷電路板', '印刷電路板:銅箔基板', '太空衛星科技', '太空衛星科技:低軌衛星']",10.0,9.0,,10.0,9.0,4.0,10.0,10.0,10.0,7.0,8.0,9.0,8.0,8.0,8.0,10.0,9.0,5.0,9.0,10.0,1.0,42.0,11.0
2385,群光,"['電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備之零組件', '電腦及週邊設備:電源供應器']",10.0,10.0,9.0,10.0,3.0,5.0,10.0,10.0,10.0,5.0,5.0,7.0,6.0,6.0,6.0,10.0,7.0,無資料,無資料,10.0,1.0,27.0,11.0
2387,精元,"['電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備之零組件']",7.0,8.0,6.0,9.0,2.0,4.0,9.0,9.0,9.0,4.0,5.0,7.0,6.0,6.0,5.0,9.0,5.0,無資料,無資料,9.0,6.0,23.0,15.0
2388,威盛,"['電腦及週邊設備', '電腦及週邊設備:中央處理器', '電腦及週邊設備:主機板', '電腦及週邊設備:晶片組']",10.0,9.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,無資料,無資料,1.0,1.0,23.0,2.0
2390,云辰,"['LED照明產業', 'LED照明產業:燈具_應用', '其他', '其他:其他電子產品及電子服務產業', '大數據', '大數據:儲存處理', '大數據:分析工具', '大數據:應用軟體', '大數據:系統整合', '大數據:資料庫', '大數據:運算元件與設備', '大數據:雲端平台', '大數據:領域解決方案', '大數據:顧問諮詢', '雲端運算', '雲端運算:IaaS', '雲端運算:PaaS', '雲端運算:SaaS', '雲端運算:伺服器', '雲端運算:儲存', '雲端運算:冷卻設備', '雲端運算:營運管理軟體', '雲端運算:系統整合', '雲端運算:網路', '雲端運算:虛擬化軟體', '雲端運算:設備安裝服務', '雲端運算:設備管理軟體', '雲端運算:資安防護軟體', '雲端運算:雲端作業系統', '雲端運算:雲端應用服務', '雲端運算:電力設備', '雲端運算:電腦設備', '雲端運算:顧問諮詢']",2.0,7.0,6.0,2.0,8.0,8.0,2.0,2.0,2.0,5.0,8.0,2.0,7.0,10.0,9.0,4.0,2.0,無資料,無資料,1.0,6.0,34.0,7.0
2392,正崴,"['平面顯示器', '平面顯示器:其他零組件', '通信網路', '通信網路:線材', '連接器', '連接器:連接器設計、組裝及製造', '運動科技', '運動科技:穿戴式裝置', '電動車輛產業', '電動車輛產業:大功率鋰電池芯_模組、電池管理系統、動力馬達等零組件', '電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備之零組件', '電腦及週邊設備:連接線', '體驗科技', '體驗科技:ODM_OEM']",7.0,9.0,9.0,10.0,8.0,7.0,10.0,10.0,10.0,3.0,5.0,5.0,5.0,4.0,8.0,9.0,9.0,無資料,無資料,10.0,6.0,35.0,16.0
