symbol,name,category,近一日收盤價,近一季股本,近一季合約負債_流動,當月營收,rev_year_growth_營收年增率,rev_month_growth_營收月增率,累計營收,近3月平均營收,近12月平均營收,近一季營業毛利率,最近一季營業毛利年增率,近一季營業利益率,近一季營業利益年增率,近一季稅後淨利率,近一季稅後淨利年增率,近一季每股盈餘EPS,eps_growth_rate_EPS年增率,近一日殖利率,近一季存貨,最近一日外資買賣超張數,最近一日投信買賣超張數,A+B+C+D+E,外資+投信
1530,亞崴,"['電機機械', '電機機械:金屬加工用機械']",5,7,4,2,3.0,3,7,2,2,4,2.0,3,2.0,10,6.0,10,7.0,7,3,1,6,20.0,7
1531,高林股,"['電機機械', '電機機械:專用機械(如紡織成衣生產用機械、食品飲料生產用機械、農林用機械等)']",2,2,9,1,2.0,5,6,1,1,1,1.0,2,2.0,10,7.0,10,8.0,9,7,2,6,20.0,8
1532,勤美,"['休閒娛樂', '休閒娛樂:娛樂服務業', '休閒娛樂:旅館服務業', '建材營造', '建材營造:建材原料', '建材營造:建設業', '貿易百貨', '貿易百貨:零售通路', '電機機械', '電機機械:鋼鑄鐵元件']",9,4,9,10,10.0,10,10,9,9,5,9.0,7,9.0,7,8.0,9,8.0,2,10,1,1,44.0,2
1533,車王電,"['汽車', '汽車:ADAS', '汽車:其他', '電動車輛產業', '電動車輛產業:大功率鋰電池芯_模組、電池管理系統、動力馬達等零組件', '電機機械', '電機機械:手工具機', '電機機械:車用機械傳動設備及零配件', '電機機械:電控元件']",8,7,9,6,1.0,2,10,9,10,2,3.0,2,4.0,2,5.0,2,3.0,2,10,2,5,16.0,7
1535,中宇,"['電機機械', '電機機械:機電系統工程']",8,6,6,10,8.0,9,10,10,8,9,7.0,8,7.0,7,5.0,7,5.0,6,7,1,6,32.0,7
1536,和大,"['汽車', '汽車:其他', '電動車輛產業', '電動車輛產業:大功率鋰電池芯_模組、電池管理系統、動力馬達等零組件', '電機機械', '電機機械:傳動元件']",5,9,6,7,2.0,3,10,8,8,1,1.0,2,2.0,3,2.0,3,2.0,9,9,4,6,9.0,10
1537,廣隆,"['電動車輛產業', '電動車輛產業:大功率鋰電池芯_模組、電池管理系統、動力馬達等零組件', '電機機械', '電機機械:五金元件及零配件', '電機機械:機電系統工程', '電機機械:車用機械傳動設備及零配件', '電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備之零組件']",6,8,6,7,5.0,6,9,7,6,4,2.0,3,3.0,5,2.0,4,2.0,9,9,3,6,14.0,9
1538,正峰,"['LED照明產業', 'LED照明產業:燈具_應用', '汽車', '汽車:車燈', '電機機械', '電機機械:手工具機']",8,3,6,1,2.0,2,4,1,1,1,1.0,5,1.0,2,2.0,4,9.0,5,1,6,6,15.0,12
1539,巨庭,"['電機機械', '電機機械:手工具機']",8,6,2,4,9.0,4,8,4,4,7,2.0,5,2.0,9,4.0,7,4.0,10,1,3,5,21.0,8
1540,喬福,"['電機機械', '電機機械:金屬加工用機械']",5,6,10,5,10.0,8,7,5,4,5,3.0,6,3.0,9,4.0,7,6.0,3,4,3,6,26.0,9
1541,錩泰,"['電機機械', '電機機械:手工具機']",6,6,7,9,10.0,6,9,9,7,7,8.0,4,10.0,8,4.0,7,5.0,5,8,2,6,37.0,8
1558,伸興,"['電機機械', '電機機械:專用機械(如紡織成衣生產用機械、食品飲料生產用機械、農林用機械等)', '電機機械:手工具機']",3,10,9,8,6.0,3,10,9,9,9,10.0,3,10.0,4,7.0,3,5.0,3,8,2,6,38.0,8
1560,中砂,"['電機機械', '電機機械:五金元件及零配件']",10,10,6,9,4.0,4,10,9,9,7,2.0,6,3.0,9,4.0,9,4.0,2,10,5,10,17.0,15
1565,精華,"['醫療器材', '醫療器材:隱型眼鏡、光學鏡片']",3,6,6,5,5.0,4,9,5,5,1,1.0,1,1.0,2,2.0,1,2.0,10,9,9,6,11.0,15
1566,無資料,無資料,3,3,3,3,5.0,5,3,3,3,3,5.0,4,5.0,4,6.0,4,6.0,3,3,6,6,27.0,12
1568,倉佑,"['汽車', '汽車:其他', '電機機械', '電機機械:車用機械傳動設備及零配件']",9,6,7,4,1.0,1,8,4,5,10,7.0,10,7.0,10,9.0,10,10.0,9,1,8,10,34.0,18
1569,濱川,"['電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備之零組件', '電腦及週邊設備:機殼']",5,9,6,6,3.0,2,9,7,7,4,3.0,3,2.0,7,4.0,7,5.0,10,5,6,6,17.0,12
1570,力肯,"['電機機械', '電機機械:手工具機']",10,6,9,4,2.0,10,7,2,3,2,1.0,1,1.0,1,1.0,1,1.0,7,7,8,6,6.0,14
1580,新麥,"['電機機械', '電機機械:專用機械(如紡織成衣生產用機械、食品飲料生產用機械、農林用機械等)']",8,8,9,10,8.0,8,10,9,10,10,10.0,10,9.0,10,10.0,10,10.0,1,8,6,6,47.0,12
1582,信錦,"['電腦及週邊設備', '電腦及週邊設備:機構樞紐', '電腦及週邊設備:金屬、塑膠模具']",8,5,6,6,8.0,4,10,7,6,9,10.0,6,10.0,7,9.0,9,9.0,1,8,1,6,46.0,7
1583,程泰,"['電機機械', '電機機械:金屬加工用機械']",9,7,8,7,6.0,8,9,6,5,6,2.0,5,2.0,10,6.0,9,7.0,6,9,2,6,23.0,8
1584,精剛,"['其他', '其他:其他', '航太週邊', '航太週邊:航空零組件']",9,10,10,10,4.0,3,10,10,10,9,6.0,9,6.0,10,9.0,10,8.0,9,10,1,6,33.0,7
1586,和勤,"['電機機械', '電機機械:機械設備之沖壓零組件', '電機機械:車用機械傳動設備及零配件', '電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備之零組件', '電腦及週邊設備:金屬、塑膠模具']",6,10,9,9,7.0,4,10,10,8,3,8.0,3,8.0,3,1.0,3,9.0,4,8,2,6,33.0,8
1587,吉茂,"['汽車', '汽車:其他']",9,9,7,9,2.0,8,10,9,9,8,1.0,7,2.0,7,2.0,7,3.0,9,8,2,6,10.0,8
1589,永冠-KY,"['能源元件', '能源元件:原材料', '電機機械', '電機機械:鋼鑄鐵元件', '風力發電', '風力發電:其他配件', '風力發電:風場開發', '風力發電:齒輪箱']",5,8,6,9,2.0,8,10,9,9,2,4.0,2,1.0,1,4.0,1,9.0,2,10,1,6,20.0,7
1590,亞德客-KY,"['電機機械', '電機機械:傳動元件', '電機機械:金屬加工用機械']",9,9,8,10,7.0,4,10,10,10,3,8.0,6,7.0,9,8.0,10,8.0,4,9,3,3,38.0,6
1591,駿吉-KY,"['電機機械', '電機機械:五金元件及零配件']",10,9,6,4,9.0,2,5,4,4,2,2.0,2,2.0,2,2.0,2,3.0,4,4,1,5,18.0,6
1592,英瑞-KY,"['電機機械', '電機機械:車用機械傳動設備及零配件']",4,3,6,4,5.0,6,4,4,4,3,6.0,5,6.0,5,6.0,5,6.0,4,3,6,6,29.0,12
1593,祺驊,"['運動科技', '運動科技:裝置_器材零組件', '醫療器材', '醫療器材:塑化材料', '醫療器材:金屬零件', '醫療器材:電子零組件、塑膠零件、五金零件']",8,10,6,10,3.0,9,10,10,9,8,7.0,4,6.0,3,1.0,2,1.0,6,8,9,5,18.0,14
1595,川寶,"['半導體', '半導體:生產製程及檢測設備', '印刷電路板', '印刷電路板:生產製程及檢測設備', '平面顯示器', '平面顯示器:生產製程及檢測設備']",4,10,9,4,1.0,4,9,5,7,2,3.0,1,1.0,5,3.0,5,4.0,7,9,2,6,12.0,8
1597,直得,"['電機機械', '電機機械:傳動元件', '電機機械:電控元件']",6,9,2,6,2.0,10,9,5,6,7,2.0,3,1.0,4,2.0,3,2.0,9,8,2,6,9.0,8
1598,岱宇,"['其他', '其他:其他', '運動科技', '運動科技:健身器材']",6,10,10,9,8.0,3,10,9,9,9,9.0,2,8.0,4,3.0,6,5.0,7,8,2,5,33.0,7
1599,宏佳騰,"['休閒娛樂', '休閒娛樂:休閒車業', '電動車輛產業', '電動車輛產業:電動汽車、電動機車、電動自行車']",5,8,9,6,3.0,7,9,6,5,4,7.0,6,5.0,7,5.0,8,6.0,5,9,4,5,26.0,9
1601,無資料,無資料,5,無資料,無資料,5,6.0,5,5,5,5,無資料,,無資料,,無資料,,無資料,,無資料,無資料,無資料,無資料,,無資料無資料
1603,華電,"['其他', '其他:其他', '建材營造', '建材營造:工程承攬', '建材營造:建材原料', '智慧電網', '智慧電網:高_低壓輸電設施']",10,4,8,8,6.0,5,10,9,10,9,7.0,10,7.0,8,6.0,10,6.0,6,10,1,5,32.0,6
1604,聲寶,"['其他', '其他:其他', '平面顯示器', '平面顯示器:電視']",9,2,6,3,5.0,4,9,3,5,6,9.0,9,6.0,8,4.0,8,4.0,4,3,2,6,28.0,8
1605,華新,"['太陽能產業', '太陽能產業:太陽能發電設備_系統及系統工程', '建材營造', '建材營造:建設業', '智慧電網', '智慧電網:高_低壓輸電設施', '鋼鐵', '鋼鐵:不鏽鋼棒線', '鋼鐵:不鏽鋼胚', '鋼鐵:冷熱軋不鏽鋼板捲', '鋼鐵:煤、鐵礦砂、鎳鐵、鉻鐵、廢鋼', '鋼鐵:製管', '鋼鐵:鋼線鋼纜', '風力發電', '風力發電:電纜']",9,10,6,8,4.0,3,10,9,10,7,6.0,7,6.0,6,2.0,6,2.0,9,9,2,2,20.0,4
1606,無資料,無資料,5,5,6,4,6.0,6,4,4,4,6,6.0,6,5.0,6,6.0,6,6.0,無資料,6,無資料,無資料,29.0,無資料無資料
1608,華榮,"['其他', '其他:其他', '通信網路', '通信網路:光通訊設備(如光纖電纜、光傳輸設備)']",9,6,5,4,4.0,1,9,7,6,8,10.0,8,9.0,6,6.0,6,10.0,4,9,1,6,39.0,7
1609,大亞,"['其他', '其他:其他', '太陽能產業', '太陽能產業:太陽能電廠', '智慧電網', '智慧電網:高_低壓輸電設施', '風力發電', '風力發電:電纜']",10,10,10,10,8.0,9,10,10,9,10,9.0,10,9.0,7,5.0,7,5.0,4,10,1,6,36.0,7
1611,中電,"['LED照明產業', 'LED照明產業:燈具_應用', '其他', '其他:其他', '其他:特殊照明業', '太陽能產業', '太陽能產業:太陽能發電設備_系統及系統工程', '電動車輛產業', '電動車輛產業:鋰電池材料']",7,2,6,2,6.0,4,5,1,1,7,5.0,6,5.0,9,8.0,9,9.0,5,2,2,6,33.0,8
1612,宏泰,"['其他', '其他:其他', '印刷電路板', '印刷電路板:銅箔基板', '建材營造', '建材營造:建材原料', '智慧電網', '智慧電網:高_低壓輸電設施', '汽電共生', '汽電共生:電纜', '風力發電', '風力發電:電纜']",10,4,2,10,7.0,9,10,9,8,8,5.0,9,5.0,7,6.0,8,7.0,7,9,1,5,30.0,6
1613,無資料,無資料,3,3,6,1,6.0,6,1,1,1,3,5.0,4,5.0,7,5.0,6,8.0,6,3,6,6,29.0,12
1614,三洋電,"['其他', '其他:其他電子產品及電子服務產業', '平面顯示器', '平面顯示器:監視器_顯示器', '平面顯示器:電視', '貿易百貨', '貿易百貨:製造商', '貿易百貨:貿易商、代理商、經銷商', '貿易百貨:零售通路', '通信網路', '通信網路:有線通訊設備(如電話機、傳真機)', '電機機械', '電機機械:冷凍空調設備及零件']",9,5,6,4,7.0,6,9,3,6,7,6.0,8,7.0,8,6.0,9,7.0,3,9,2,6,33.0,8
1615,大山,"['其他', '其他:其他', '智慧電網', '智慧電網:高_低壓輸電設施', '汽電共生', '汽電共生:電纜', '通信網路', '通信網路:線材']",10,10,9,10,6.0,8,10,10,10,9,9.0,9,9.0,9,8.0,10,9.0,5,10,1,6,41.0,7
1616,億泰,"['其他', '其他:其他']",10,6,10,9,7.0,2,10,9,9,9,6.0,10,9.0,9,9.0,9,4.0,6,7,1,6,35.0,7
1617,榮星,"['其他', '其他:其他', '通信網路', '通信網路:線材', '連接器', '連接器:金屬材料', '電機機械', '電機機械:金屬加工處理']",9,10,4,3,4.0,7,7,2,2,4,10.0,2,8.0,4,9.0,4,9.0,4,7,1,6,40.0,7
1618,合機,"['其他', '其他:其他', '智慧電網', '智慧電網:高_低壓輸電設施', '汽電共生', '汽電共生:電纜', '通信網路', '通信網路:光通訊設備(如光纖電纜、光傳輸設備)', '通信網路:線材', '風力發電', '風力發電:電纜']",10,2,9,8,9.0,2,10,10,10,7,7.0,8,8.0,6,8.0,9,9.0,3,10,1,10,41.0,11
1626,艾美特-KY,"['其他', '其他:其他']",4,10,6,6,8.0,3,8,5,5,6,7.0,2,5.0,2,2.0,3,9.0,10,3,2,6,31.0,8
1701,中化,"['製藥', '製藥:中、西藥製劑']",8,6,6,10,1.0,4,10,10,10,7,3.0,2,2.0,2,2.0,3,2.0,7,10,1,6,10.0,7
1702,南僑,"['食品', '食品:加工食品', '食品:原物料', '食品:餐飲連鎖']",7,6,6,10,7.0,8,10,10,10,3,10.0,3,10.0,4,10.0,7,10.0,5,9,2,6,47.0,8
1704,無資料,無資料,2,3,3,3,5.0,6,3,3,3,3,5.0,5,5.0,5,6.0,4,6.0,3,3,5,6,27.0,11
1707,葡萄王,"['食品生技', '食品生技:保健食品代理銷售及通路', '食品生技:加工製成品']",6,9,7,10,5.0,5,10,10,10,1,4.0,6,3.0,7,4.0,8,5.0,8,10,7,5,21.0,12
1708,東鹼,"['其他', '其他:其他', '石化及塑橡膠', '石化及塑橡膠:肥料']",6,9,6,10,7.0,9,10,9,9,3,2.0,3,2.0,4,2.0,4,2.0,10,9,2,6,15.0,8
1709,和益,"['石化及塑橡膠', '石化及塑橡膠:界面活性劑']",8,6,6,7,9.0,7,9,5,7,5,3.0,5,4.0,6,3.0,7,3.0,9,5,2,6,22.0,8
1710,東聯,"['其他', '其他:其他', '紡織', '紡織:石化原料(例如純對苯二甲酸、乙二醇、己內醯胺、丙烯腈等)']",2,6,6,8,6.0,6,9,7,7,3,8.0,2,7.0,3,7.0,4,7.0,3,5,2,5,35.0,7
1711,永光,"['半導體', '半導體:化學品', '太陽能產業', '太陽能產業:材料', '平面顯示器', '平面顯示器:化學品(如光阻劑、靶材等)', '石化及塑橡膠', '石化及塑橡膠:接著劑(合成樹脂)', '石化及塑橡膠:橡塑膠添加劑', '石化及塑橡膠:顏染料', '製藥', '製藥:中藥材、西藥原料藥', '造紙', '造紙:紙漿、紙類原料', '電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備之零組件']",4,7,6,5,7.0,7,9,5,5,2,3.0,2,2.0,3,3.0,2,3.0,3,7,2,6,18.0,8
1712,興農,"['石化及塑橡膠', '石化及塑橡膠:塑膠製品', '石化及塑橡膠:肥料', '石化及塑橡膠:農藥']",10,8,7,7,5.0,4,10,8,9,4,1.0,7,2.0,8,2.0,8,2.0,9,5,4,9,12.0,13
1713,國化,"['紡織', '紡織:化學助劑']",10,6,5,3,9.0,4,8,3,2,2,2.0,1,2.0,10,4.0,10,4.0,3,8,1,6,21.0,7
1714,和桐,"['石化及塑橡膠', '石化及塑橡膠:界面活性劑']",4,7,9,6,6.0,8,8,6,5,7,6.0,8,7.0,9,7.0,9,9.0,2,2,1,6,35.0,7
1715,無資料,無資料,3,4,6,4,5.0,6,4,4,4,4,6.0,4,6.0,5,6.0,5,6.0,3,4,6,6,29.0,12
1716,無資料,無資料,4,5,5,1,5.0,5,1,1,1,5,6.0,5,6.0,5,6.0,5,3.0,5,5,無資料,無資料,26.0,無資料無資料
1717,長興,"['半導體', '半導體:化學品', '印刷電路板', '印刷電路板:環氧樹脂', '印刷電路板:酚醛樹脂', '印刷電路板:銅箔基板', '太陽能產業', '太陽能產業:材料', '平面顯示器', '平面顯示器:擴散膜、增亮膜、導光板', '石化及塑橡膠', '石化及塑橡膠:工業用合成樹脂', '石化及塑橡膠:接著劑(合成樹脂)', '觸控面板', '觸控面板:膠材']",4,6,6,8,5.0,5,10,8,8,6,7.0,6,9.0,5,7.0,5,7.0,4,8,1,5,35.0,6
1718,中纖,"['其他', '其他:其他']",3,8,9,7,7.0,2,10,9,9,3,8.0,6,9.0,3,9.0,6,5.0,4,2,1,6,38.0,7
1720,生達,"['製藥', '製藥:中、西藥製劑', '食品生技', '食品生技:保健食品代理銷售及通路']",10,6,6,9,3.0,2,10,10,10,3,6.0,9,5.0,9,3.0,9,3.0,3,10,2,6,20.0,8
1721,三晃,"['石化及塑橡膠', '石化及塑橡膠:工業用合成樹脂', '石化及塑橡膠:接著劑(合成樹脂)', '石化及塑橡膠:橡塑膠添加劑']",8,4,9,6,1.0,2,9,7,6,1,1.0,2,2.0,1,1.0,2,1.0,8,9,1,6,6.0,7
1722,台肥,"['其他', '其他:其他', '石化及塑橡膠', '石化及塑橡膠:肥料']",6,6,1,2,2.0,5,9,2,6,5,8.0,5,9.0,8,5.0,7,5.0,5,4,2,9,29.0,11
1723,中碳,"['石化及塑橡膠', '石化及塑橡膠:石化上游原料及相關鑽探設備', '能源元件', '能源元件:原材料', '電動車輛產業', '電動車輛產業:鋰電池材料']",5,6,9,7,4.0,9,10,6,7,5,4.0,3,3.0,6,4.0,6,4.0,5,10,2,9,19.0,11
1724,台硝,"['石化及塑橡膠', '石化及塑橡膠:石化上游原料及相關鑽探設備', '石化及塑橡膠:顏染料']",2,2,6,2,5.0,6,2,2,2,2,6.0,2,6.0,3,6.0,3,6.0,2,2,6,6,29.0,12
1725,元禎,"['石化及塑橡膠', '石化及塑橡膠:PTA(對苯二甲酸)觸媒', '石化及塑橡膠:工業用合成樹脂', '石化及塑橡膠:橡塑膠添加劑', '石化及塑橡膠:界面活性劑']",8,4,10,2,4.0,5,8,2,2,10,7.0,10,7.0,10,3.0,10,3.0,5,6,1,6,24.0,7
1726,永記,"['其他', '其他:其他']",7,6,10,10,3.0,6,10,10,9,4,8.0,3,9.0,5,9.0,6,9.0,4,9,1,6,38.0,7
1727,中華化,"['半導體', '半導體:化學品', '石化及塑橡膠', '石化及塑橡膠:PTA(對苯二甲酸)觸媒', '石化及塑橡膠:工業用合成樹脂', '石化及塑橡膠:界面活性劑', '紡織', '紡織:化學助劑']",9,10,6,3,2.0,1,8,3,3,3,7.0,3,9.0,2,9.0,2,2.0,3,2,2,6,29.0,8
1729,無資料,無資料,3,4,5,2,6.0,6,2,2,2,4,5.0,6,5.0,6,5.0,5,7.0,5,4,5,6,28.0,11
1730,花仙子,"['石化及塑橡膠', '石化及塑橡膠:塑膠製品', '石化及塑橡膠:清潔用品', '貿易百貨', '貿易百貨:貿易商、代理商、經銷商']",8,8,5,8,5.0,6,10,8,8,10,4.0,6,2.0,5,3.0,6,3.0,5,7,3,6,17.0,9
1731,美吾華,"['石化及塑橡膠', '石化及塑橡膠:清潔用品', '製藥', '製藥:藥品代理銷售及通路', '食品生技', '食品生技:保健食品代理銷售及通路']",10,6,6,5,7.0,6,7,5,4,8,3.0,7,2.0,7,4.0,8,4.0,9,8,1,6,20.0,7
1732,毛寶,"['石化及塑橡膠', '石化及塑橡膠:清潔用品']",10,6,8,5,4.0,6,9,3,2,6,6.0,4,4.0,5,4.0,5,5.0,4,1,1,6,23.0,7
1733,五鼎,"['醫療器材', '醫療器材:醫療耗材', '醫療器材:體溫計、血壓計']",4,7,6,3,1.0,1,9,4,4,9,4.0,5,4.0,6,4.0,5,4.0,3,10,1,6,17.0,7
1734,杏輝,"['製藥', '製藥:中、西藥製劑']",8,7,5,9,4.0,4,10,10,10,7,5.0,8,5.0,9,6.0,9,8.0,9,10,2,6,28.0,8
1735,日勝化,"['石化及塑橡膠', '石化及塑橡膠:工業用合成樹脂']",8,5,6,4,5.0,3,8,5,4,7,9.0,7,10.0,9,9.0,9,10.0,4,4,1,6,43.0,7
1736,喬山,"['其他', '其他:其他']",6,5,9,10,8.0,10,10,10,10,9,9.0,7,10.0,6,10.0,8,9.0,3,9,2,6,46.0,8
1737,臺鹽,"['石化及塑橡膠', '石化及塑橡膠:化妝品', '食品', '食品:原物料', '食品:營養食品']",10,5,9,8,4.0,8,10,8,9,10,5.0,9,3.0,9,3.0,10,4.0,6,9,3,6,19.0,9
1742,台蠟,"['半導體', '半導體:化學品', '貿易百貨', '貿易百貨:貿易商、代理商、經銷商']",3,9,7,1,2.0,1,6,3,2,9,4.0,3,8.0,10,10.0,10,2.0,5,1,6,6,26.0,12
1752,南光,"['製藥', '製藥:中、西藥製劑']",9,7,7,8,1.0,2,10,9,10,5,5.0,6,5.0,4,2.0,6,3.0,9,9,1,6,16.0,7
1760,寶齡富錦,"['石化及塑橡膠', '石化及塑橡膠:化妝品', '製藥', '製藥:中、西藥製劑', '製藥:藥品代理銷售及通路', '食品生技', '食品生技:保健食品代理銷售及通路', '食品生技:加工製成品']",9,9,6,8,7.0,1,10,10,9,7,2.0,7,2.0,6,2.0,6,3.0,9,10,2,5,16.0,7
1762,中化生,"['製藥', '製藥:中藥材、西藥原料藥']",7,6,8,8,3.0,3,10,9,9,2,2.0,2,2.0,3,2.0,3,3.0,6,10,2,6,12.0,8
1773,勝一,"['平面顯示器', '平面顯示器:化學品(如光阻劑、靶材等)', '石化及塑橡膠', '石化及塑橡膠:接著劑(合成樹脂)']",9,9,9,9,7.0,8,10,9,9,9,2.0,8,2.0,8,1.0,6,2.0,2,9,1,6,14.0,7
1776,展宇,"['石化及塑橡膠', '石化及塑橡膠:工業用合成樹脂']",7,3,10,5,3.0,3,8,5,5,6,9.0,6,9.0,6,10.0,6,10.0,6,5,1,6,41.0,7
1777,生泰,"['製藥', '製藥:中藥材、西藥原料藥']",8,10,5,9,7.0,2,10,9,10,6,3.0,7,3.0,9,3.0,10,4.0,5,10,3,5,20.0,8
1781,合世,"['醫療器材', '醫療器材:體溫計、血壓計']",5,6,7,4,3.0,10,8,2,2,10,7.0,10,10.0,10,10.0,10,10.0,5,5,2,6,40.0,8
1783,和康生,"['醫療器材', '醫療器材:醫療耗材']",9,10,8,9,1.0,2,10,9,10,10,4.0,8,4.0,9,4.0,9,4.0,8,9,2,6,17.0,8
1784,訊聯,"['再生醫療', '再生醫療:幹細胞收集儲存', '再生醫療:幹細胞開發', '再生醫療:臨床實驗、移植技術、疾病治療']",9,3,10,10,7.0,9,10,10,10,7,8.0,7,4.0,7,4.0,9,8.0,6,9,1,6,31.0,7
1785,光洋科,"['其他', '其他:環保潔能服務產業', '半導體', '半導體:化學品', '印刷電路板', '印刷電路板:生產製程及檢測設備', '太陽能產業', '太陽能產業:材料', '平面顯示器', '平面顯示器:化學品(如光阻劑、靶材等)', '汽車', '汽車:其他', '被動元件', '被動元件:濾波器、振盪器材料(鉭酸鋰／鈮酸鋰晶圓／片、石英基板、金屬及陶瓷封裝材料)', '觸控面板', '觸控面板:ITO靶材', '電腦及週邊設備', '電腦及週邊設備:硬碟機']",6,9,7,6,5.0,6,8,5,5,7,4.0,9,6.0,9,4.0,9,5.0,6,9,2,1,24.0,3
1786,科妍,"['製藥', '製藥:中、西藥製劑', '製藥:原材料', '醫療器材', '醫療器材:醫療耗材']",9,10,5,10,7.0,8,10,10,10,9,7.0,8,6.0,7,6.0,10,7.0,8,9,2,6,33.0,8
1787,無資料,無資料,2,3,6,2,5.0,6,2,2,2,3,4.0,3,5.0,3,5.0,3,5.0,3,3,6,6,24.0,12
1788,杏昌,"['製藥', '製藥:藥品代理銷售及通路', '醫療器材', '醫療器材:醫療器材代理', '食品生技', '食品生技:保健食品代理銷售及通路']",9,10,9,10,5.0,8,10,10,9,9,8.0,8,8.0,7,9.0,7,9.0,6,8,8,6,39.0,14
1789,神隆,"['製藥', '製藥:中藥材、西藥原料藥']",5,7,9,10,9.0,10,9,9,6,2,6.0,2,4.0,2,4.0,2,4.0,4,6,2,6,27.0,8
1795,美時,"['製藥', '製藥:中、西藥製劑', '食品生技', '食品生技:保健食品代理銷售及通路', '食品生技:加工製成品']",10,10,9,10,6.0,9,10,9,10,8,1.0,9,3.0,10,3.0,10,5.0,8,10,2,10,18.0,12
1796,金穎生技,"['食品生技', '食品生技:保健食品代理銷售及通路', '食品生技:加工製成品', '食品生技:原料']",9,9,9,10,6.0,4,10,10,10,8,8.0,9,8.0,10,7.0,10,8.0,9,10,9,5,37.0,14
1799,易威,"['製藥', '製藥:中、西藥製劑', '醫療器材', '醫療器材:體溫計、血壓計']",10,7,10,10,10.0,10,9,9,7,10,8.0,7,4.0,8,4.0,9,7.0,5,7,8,6,33.0,14
1802,台玻,"['印刷電路板', '印刷電路板:玻璃纖維_玻纖布', '建材營造', '建材營造:建材原料']",4,7,7,8,5.0,5,10,9,9,6,10.0,7,8.0,7,8.0,7,4.0,2,9,1,5,35.0,6
1805,寶徠,"['建材營造', '建材營造:建設業']",9,1,8,2,5.0,6,7,1,3,3,5.0,7,8.0,9,9.0,9,3.0,5,3,1,6,30.0,7
1806,冠軍,"['建材營造', '建材營造:建材原料']",6,2,5,6,9.0,6,8,6,5,6,9.0,8,8.0,9,6.0,9,9.0,4,3,1,6,41.0,7
1807,無資料,無資料,5,無資料,無資料,5,6.0,6,5,5,5,無資料,,無資料,,無資料,,無資料,,無資料,無資料,無資料,無資料,,無資料無資料
1808,潤隆,"['建材營造', '建材營造:建設業']",10,9,8,9,4.0,4,10,10,10,8,10.0,10,9.0,9,9.0,10,1.0,1,9,1,10,33.0,11
1809,中釉,"['LED照明產業', 'LED照明產業:封裝_模組', '建材營造', '建材營造:個人、民間企業、政府機構', '建材營造:建材原料']",8,4,10,7,7.0,6,9,7,6,1,1.0,3,2.0,4,2.0,4,4.0,3,3,2,5,16.0,7
1810,和成,"['建材營造', '建材營造:建材原料']",9,1,6,7,6.0,4,9,6,6,2,4.0,2,1.0,2,2.0,2,2.0,5,4,1,6,15.0,7
1813,寶利徠,"['醫療器材', '醫療器材:隱型眼鏡、光學鏡片']",4,6,6,3,7.0,3,9,4,4,2,2.0,2,6.0,6,4.0,7,7.0,3,7,3,6,26.0,9
1815,富喬,"['印刷電路板', '印刷電路板:玻璃纖維_玻纖布']",6,10,5,3,2.0,3,8,4,4,2,2.0,2,2.0,2,2.0,2,2.0,6,9,3,6,10.0,9
1817,凱撒衛,"['建材營造', '建材營造:建材原料', '貿易百貨', '貿易百貨:貿易商、代理商、經銷商']",7,6,7,10,3.0,7,10,10,9,8,1.0,3,2.0,5,2.0,7,2.0,9,9,2,6,10.0,8
1902,無資料,無資料,2,3,5,2,6.0,6,2,2,2,3,5.0,4,5.0,4,5.0,4,7.0,4,3,6,6,28.0,12
1903,士紙,"['造紙', '造紙:工業用紙']",7,6,10,4,7.0,7,5,3,3,9,4.0,7,7.0,10,3.0,10,3.0,6,2,1,6,24.0,7
1904,正隆,"['造紙', '造紙:工業用紙', '造紙:文化用紙', '造紙:紙漿、紙類原料', '造紙:銷售、進出口業務']",9,6,6,9,7.0,6,10,9,7,6,10.0,5,10.0,3,4.0,2,4.0,4,8,2,6,35.0,8
1905,華紙,"['造紙', '造紙:文化用紙', '造紙:紙漿、紙類原料', '造紙:銷售、進出口業務']",9,5,4,8,5.0,7,10,8,7,2,2.0,1,1.0,2,2.0,2,3.0,6,10,1,6,13.0,7
1906,寶隆,"['造紙', '造紙:銷售、進出口業務']",7,6,6,9,6.0,4,10,9,9,3,3.0,9,6.0,6,4.0,6,5.0,7,10,2,5,24.0,7
1907,永豐餘,"['其他', '其他:文化印刷業', '造紙', '造紙:家庭用紙', '造紙:工業用紙', '造紙:文化用紙', '造紙:紙器及紙類製造印刷、加工', '造紙:銷售、進出口業務']",9,6,8,9,6.0,6,10,9,8,2,3.0,2,1.0,8,3.0,9,5.0,4,9,1,6,18.0,7
1909,榮成,"['造紙', '造紙:紙漿、紙類原料']",5,10,9,9,4.0,8,10,8,8,2,9.0,2,9.0,2,8.0,2,4.0,3,6,2,5,34.0,7
